9.91074e+02	2.05117e-01	2.15324e-21	8.55010e-22
9.91274e+02	2.06823e-01	2.17334e-21	8.54614e-22
9.91474e+02	2.08909e-01	2.19748e-21	8.55721e-22
9.91674e+02	2.11709e-01	2.22918e-21	8.59646e-22
9.91874e+02	2.12329e-01	2.23797e-21	8.54667e-22
9.92073e+02	2.12454e-01	2.24155e-21	8.47737e-22
9.92273e+02	2.12423e-01	2.24348e-21	8.40249e-22
9.92473e+02	2.12246e-01	2.24387e-21	8.32257e-22
9.92673e+02	2.14391e-01	2.26884e-21	8.33370e-22
9.92873e+02	2.15885e-01	2.28696e-21	8.31898e-22
9.93072e+02	2.18606e-01	2.31811e-21	8.35073e-22
9.93272e+02	2.19199e-01	2.32674e-21	8.30080e-22
9.93472e+02	2.21145e-01	2.34977e-21	8.30193e-22
9.93672e+02	2.21133e-01	2.35201e-21	8.22957e-22
9.93872e+02	2.23115e-01	2.37548e-21	8.23141e-22
9.94071e+02	2.21581e-01	2.36153e-21	8.10408e-22
9.94271e+02	2.20451e-01	2.35185e-21	7.99299e-22
9.94471e+02	2.20853e-01	2.35851e-21	7.93832e-22
9.94671e+02	2.22206e-01	2.37535e-21	7.91790e-22
9.94871e+02	2.23717e-01	2.39391e-21	7.90286e-22
9.95071e+02	2.24975e-01	2.40980e-21	7.87869e-22
9.95270e+02	2.27044e-01	2.43441e-21	7.88248e-22
9.95470e+02	2.25808e-01	2.42359e-21	7.77193e-22
9.95670e+02	2.25066e-01	2.41806e-21	7.67957e-22
9.95870e+02	2.25332e-01	2.42335e-21	7.62234e-22
9.96070e+02	2.24535e-01	2.41721e-21	7.52993e-22
9.96269e+02	2.24982e-01	2.42446e-21	7.47993e-22
9.96469e+02	2.25952e-01	2.43735e-21	7.44747e-22
9.96669e+02	2.27733e-01	2.45903e-21	7.44156e-22
9.96869e+02	2.27978e-01	2.46416e-21	7.38549e-22
9.97069e+02	2.28461e-01	2.47185e-21	7.33747e-22
